ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
22940,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Grünstadt PN1 sampling 2 neg-3,"Mon, 09/11/2023 - 13:00","Mon, 10/09/2023 - 21:30",22924,,,49.564496,8.168934,River water,,,,,,,,Landgraben,,,,
22941,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 1 pos-1,"Tue, 08/08/2023 - 13:00","Thu, 10/05/2023 - 22:00",22923,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22942,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 1 pos-2,"Tue, 08/08/2023 - 13:00","Thu, 10/05/2023 - 22:30",22923,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22943,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 1 pos-3,"Tue, 08/08/2023 - 13:00","Thu, 10/05/2023 - 23:00",22923,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22944,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 2 pos-1,"Mon, 09/11/2023 - 13:00","Wed, 10/25/2023 - 18:30",22923,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22945,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 2 pos-2,"Mon, 09/11/2023 - 13:00","Wed, 10/25/2023 - 19:00",22923,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22946,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 2 pos-3,"Mon, 09/11/2023 - 13:00","Wed, 10/25/2023 - 19:30",22923,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22947,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 1 neg-1,"Tue, 08/08/2023 - 13:00","Tue, 10/10/2023 - 01:00",22924,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22948,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 1 neg-2,"Tue, 08/08/2023 - 13:00","Tue, 10/10/2023 - 01:30",22924,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22949,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 1 neg-3,"Tue, 08/08/2023 - 13:00","Tue, 10/10/2023 - 02:00",22924,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22950,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 2 neg-1,"Mon, 09/11/2023 - 13:00","Thu, 10/26/2023 - 20:30",22924,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22951,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 2 neg-2,"Mon, 09/11/2023 - 13:00","Thu, 10/26/2023 - 21:00",22924,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22952,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Obersülzen PN2 sampling 2 neg-3,"Mon, 09/11/2023 - 13:00","Thu, 10/26/2023 - 21:30",22924,,,49.569146,8.21392,River water,,,,,,,,Landgraben,,,,
22955,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Grünstadt PN1 sampling 1 pos-1,"Tue, 08/08/2023 - 13:00","Thu, 10/05/2023 - 17:30",22923,,,49.564496,8.168934,River water,,,,,,,,Landgraben,,,,
22979,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Rhine monitoring station Worms pos-1,"Mon, 09/11/2023 - 13:00","Fri, 10/06/2023 - 13:00",22923,,,49.630154,8.378443,River water,,,,,,,,Rhine,,,,
22980,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Rhine monitoring station Worms pos-2,"Mon, 09/11/2023 - 13:00","Fri, 10/06/2023 - 13:30",22923,,,49.630154,8.378443,River water,,,,,,,,Rhine,,,,
22981,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Rhine monitoring station Worms pos-3,"Mon, 09/11/2023 - 13:00","Fri, 10/06/2023 - 14:00",22923,,,49.630154,8.378443,River water,,,,,,,,Rhine,,,,
22982,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Rhine monitoring station Worms neg-1,"Mon, 09/11/2023 - 13:00","Tue, 10/10/2023 - 16:00",22924,,,49.630154,8.378443,River water,,,,,,,,Rhine,,,,
22983,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Rhine monitoring station Worms neg-2,"Mon, 09/11/2023 - 13:00","Tue, 10/10/2023 - 16:30",22924,,,49.630154,8.378443,River water,,,,,,,,Rhine,,,,
22984,ERMES-ii-Rh(e)in 2022-2025,Real Sample,Rhine monitoring station Worms neg-3,"Mon, 09/11/2023 - 13:00","Tue, 10/10/2023 - 17:00",22924,,,49.630154,8.378443,River water,,,,,,,,Rhine,,,,
