ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Name of surface water (river/estuary/lake/reservoir/sea),Sediment Fraction,Origin of Sediment,Sediment Type,River basin name,Proxy pressures,Type of sampling depth,Distance from the river source (km),Depth (m),Sludge total organic carbon (% of total dry weight)
23187,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Kherson in Ukraine after Kakhovka dam deconstruction DnieperII-13 GC,"Thu, 06/15/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Kherson,,46.63497,32.6335479,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23188,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Bilozirka in Ukraine after Kakhovka dam deconstruction DnieperII-14 GC,"Thu, 06/15/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Bilozirka,,46.6327228,32.4526822,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23189,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Dmytrivka in Ukraine after Kakhovka dam deconstruction DnieperII-15 GC,"Thu, 06/15/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Dmytrivka,,46.631319,31.720542,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23190,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Snihurivka in Ukraine after Kakhovka dam deconstruction DnieperII-16 GC,"Thu, 06/15/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Snihurivka,,47.075276,32.823702,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23191,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Kherson in Ukraine after Kakhovka dam deconstruction DnieperII-17 GC,"Tue, 07/04/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Kherson,,46.695732,31.974504,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23192,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Bilozirka in Ukraine after Kakhovka dam deconstruction DnieperII-18 GC,"Tue, 07/04/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Bilozirka,,46.632732,32.4526916,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23193,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Snihurivka in Ukraine after Kakhovka dam deconstruction DnieperII-19 GC,"Tue, 07/04/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Snihurivka,,47.075337,32.8242329,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
23194,Destruction of the Kakhovka Dam GC,Real Sample,Sediment from Afanasiivka in Ukraine after Kakhovka dam deconstruction DnieperII-20 GC,"Tue, 07/04/2023 - 03:00","Wed, 08/30/2023 - 03:00",65,Afanasiivka,,47.019011,32.817272,Dnieper river,(Whole) Fraction < 2mm,,Sediment-River water,Dnieper river basin,,Spot sampling,,0.1,
