ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Type of Surface water,Surface water fraction,Surface of the area (km^2),SPM concentration (mg/L),Depth (m),pH,Temperature (°C),Dissolved organic carbon (mg/L),"Name of river, estuary, lake, reservoir or sea",River basin name,Distance from the river source (km),Proxy pressures,Type of sampling depth
19194,AQUAlity,Real Sample,River Po Torino inlet,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",73,Turin,Italy,45.01596,7.677505,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19195,AQUAlity,Real Sample,River Po Torino inlet,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",72,Turin,Italy,45.01596,7.677505,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19196,AQUAlity,Real Sample,River Po lagoon exit,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",73,Turin,Italy,44.96643,7.692994,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19197,AQUAlity,Real Sample,River Po lagoon exit,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",72,Turin,Italy,44.96643,7.692994,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19198,AQUAlity,Real Sample,River Banna stream,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",73,Turin,Italy,44.953333,7.705278,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19199,AQUAlity,Real Sample,River Banna stream,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",72,Turin,Italy,44.953333,7.705278,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19200,AQUAlity,Real Sample,River Po Murazzi,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",73,Turin,Italy,45.044222,7.683028,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19201,AQUAlity,Real Sample,River Po Murazzi,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",72,Turin,Italy,45.044222,7.683028,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Po Basin,River Po Basin,,,
19202,AQUAlity,Real Sample,River Nonette,"Thu, 04/25/2019 - 22:00","Thu, 03/21/2019 - 22:00",73,Oise,France,49.197,2.418083,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Nonette,River Nonette,,,
19203,AQUAlity,Real Sample,River Nonette,"Thu, 04/25/2019 - 22:00","Thu, 03/21/2019 - 22:00",72,Oise,France,49.197,2.418083,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Nonette,River Nonette,,,
19204,AQUAlity,Real Sample,River Breche,"Thu, 04/25/2019 - 22:00","Thu, 03/21/2019 - 22:00",73,Oise,France,49.2965,2.451167,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Brèche,River Brèche,,,
19205,AQUAlity,Real Sample,River Breche,"Thu, 04/25/2019 - 22:00","Thu, 03/21/2019 - 22:00",72,Oise,France,49.2965,2.451167,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Brèche,River Brèche,,,
19206,AQUAlity,Real Sample,River Therain 02,"Thu, 04/25/2019 - 22:00","Thu, 03/21/2019 - 22:00",73,Oise,France,49.25525,2.433944,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Thérain,River Thérain,,,
19207,AQUAlity,Real Sample,River Therain 02,"Thu, 04/25/2019 - 22:00","Thu, 03/21/2019 - 22:00",72,Oise,France,49.25525,2.433944,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Thérain,River Thérain,,,
19210,AQUAlity,Real Sample,River Therain Oise before sewage treatment plant,"Wed, 09/04/2019 - 22:00","Wed, 07/31/2019 - 22:00",73,Oise,France,49.248417,2.452667,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Thérain,River Thérain,,,
19211,AQUAlity,Real Sample,River Therain Oise before sewage treatment plant,"Wed, 09/04/2019 - 22:00","Wed, 07/31/2019 - 22:00",72,Oise,France,49.248417,2.452667,,Whole water with determination on each separate phase (sum of all phases),,,0.1,,,,River Thérain,River Thérain,,,
