ID,Collection,Sample type,Short name for contribution,Sampling date,Analysis date,Instrument setup used,Monitored City,Monitored country,Latitude,Longitude,Capacity population equivalent,Daily flow m^3/day,Dissolved organic carbon (mg/L),MES Dry matter content (mg/L),pH,Proxy pressures,River basin,Sludge retention time (days),Temperature (°C),Type of industry,Type of tertiary treatment,Type of treatment plant,Type of wastewater,Type of wastewater sample,Volume of the reactor (m^3),Wastewater fraction,Latitude.1
19180,AQUAlity,Real Sample,Municipal sewage treatment plant effluent  Ioanina,"Tue, 05/28/2019 - 22:00","Tue, 04/23/2019 - 22:00",73,Ioannina,Greece,39.709917,20.827778,112000,0,,,,,,,,,Other,,Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.709917
19181,AQUAlity,Real Sample,Municipal sewage treatment plant effluent  Ioanina,"Tue, 05/28/2019 - 22:00","Tue, 04/23/2019 - 22:00",72,Ioannina,Greece,39.709917,20.827778,112000,0,,,,,,,,,Other,,Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.709917
19182,AQUAlity,Real Sample,Hospital sewage treatment plant effluent Ioannina,"Mon, 06/03/2019 - 22:00","Mon, 04/29/2019 - 22:00",73,Ioannina,Greece,39.623,20.842194,112000,0,,,,,,,,,Other,,Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.623
19183,AQUAlity,Real Sample,Hospital sewage treatment plant effluent Ioannina,"Mon, 06/03/2019 - 22:00","Mon, 04/29/2019 - 22:00",72,Ioannina,Greece,39.623,20.842194,112000,0,,,,,,,,,Other,,Waste water - Municipal,Influent wastewater,,Dissolved fraction,39.623
19192,AQUAlity,Real Sample,Treated wastewater for reuse in Turin,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",73,Turin,Italy,45.0925,7.609947,886000,0,,,,,,,,,Other,,Waste water - Municipal and Industrial,Effluent wastewater,,Dissolved fraction,45.0925
19193,AQUAlity,Real Sample,Treated wastewater for reuse in Turin,"Wed, 06/19/2019 - 22:00","Wed, 05/15/2019 - 22:00",72,Turin,Italy,45.0925,7.609947,886000,0,,,,,,,,,Other,,Waste water - Municipal and Industrial,Effluent wastewater,,Dissolved fraction,45.0925
19208,AQUAlity,Real Sample,Hospital effluent Oise,"Wed, 09/04/2019 - 22:00","Wed, 07/31/2019 - 22:00",73,Oise,France,49.245194,2.451722,0,0,,,,,,,,,Other,,Other,Effluent wastewater,,Dissolved fraction,49.245194
19209,AQUAlity,Real Sample,Hospital effluent Oise,"Wed, 09/04/2019 - 22:00","Wed, 07/31/2019 - 22:00",72,Oise,France,49.245194,2.451722,0,0,,,,,,,,,Other,,Other,Effluent wastewater,,Dissolved fraction,49.245194
